query_date,date_min,date_max,album_position,album_position_last_week,album_position_peak,album_artist,album_label,album_title,album_id,album_url,album_img_url,album_in_charts_weeks
2021-05-24,2021-05-21,2021-05-27,6,3.0,1,Ufo361,Stay High,Stay High,hiphop-details-478442,https://www.offiziellecharts.de/hiphop-details-478442,/templates/gfktemplate/images/cover/478442_a.jpg,3
2021-05-24,2021-05-21,2021-05-27,7,4.0,3,Haftbefehl,Urban,Das schwarze Album,hiphop-details-476268,https://www.offiziellecharts.de/hiphop-details-476268,/templates/gfktemplate/images/cover/476268_a.jpg,3
2021-05-24,2021-05-21,2021-05-27,8,7.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,46
2021-05-24,2021-05-21,2021-05-27,9,6.0,1,Samra,Urban,Rohdiamant,hiphop-details-476798,https://www.offiziellecharts.de/hiphop-details-476798,/templates/gfktemplate/images/cover/476798_a.jpg,4
2021-05-24,2021-05-21,2021-05-27,10,10.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,42
2021-05-24,2021-05-21,2021-05-27,11,8.0,1,Bonez MC & RAF Camora,Universal Domestic Vertigo,Palmen aus Plastik 2,hiphop-details-368739,https://www.offiziellecharts.de/hiphop-details-368739,/templates/gfktemplate/images/cover/368739_a.jpg,104
2021-05-24,2021-05-21,2021-05-27,12,13.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,34
2021-05-24,2021-05-21,2021-05-27,13,9.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,36
2021-05-24,2021-05-21,2021-05-27,14,5.0,5,Jamule,Life Is Pain,Sold,hiphop-details-474706,https://www.offiziellecharts.de/hiphop-details-474706,/templates/gfktemplate/images/cover/474706_a.jpg,3
2021-05-24,2021-05-21,2021-05-27,15,11.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,45
2021-05-24,2021-05-21,2021-05-27,16,1.0,1,Fatoni & Edgar Wasser,Lol Records,Delirium,hiphop-details-478856,https://www.offiziellecharts.de/hiphop-details-478856,/templates/gfktemplate/images/cover/478856_a.jpg,2
2021-05-24,2021-05-21,2021-05-27,17,12.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,82
2021-05-24,2021-05-21,2021-05-27,18,16.0,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,38
2021-05-24,2021-05-21,2021-05-27,19,17.0,1,Kitschkrieg,SoulForce Records / BMG,KitschKrieg,hiphop-details-423725,https://www.offiziellecharts.de/hiphop-details-423725,/templates/gfktemplate/images/cover/423725_a.jpg,41
2021-05-24,2021-05-21,2021-05-27,20,19.0,1,Sido,Urban,Ich & keine Maske,hiphop-details-89475,https://www.offiziellecharts.de/hiphop-details-89475,/templates/gfktemplate/images/cover/89475_a.jpg,78
2021-05-31,2021-05-28,2021-06-03,1,,1,Kontra K,BMG,Aus dem Licht in den Schatten zurück,hiphop-details-474931,https://www.offiziellecharts.de/hiphop-details-474931,/templates/gfktemplate/images/cover/474931_a.jpg,1
2021-05-31,2021-05-28,2021-06-03,2,,2,Jan Delay,Universal Domestic Vertigo,"Earth, Wind & Feiern",hiphop-details-472625,https://www.offiziellecharts.de/hiphop-details-472625,/templates/gfktemplate/images/cover/472625_a.jpg,1
2021-05-31,2021-05-28,2021-06-03,3,1.0,1,187 Strassenbande,187 Strassenbande,Sampler 5,hiphop-details-478490,https://www.offiziellecharts.de/hiphop-details-478490,/templates/gfktemplate/images/cover/478490_a.jpg,2
2021-05-31,2021-05-28,2021-06-03,4,,4,Koushino & Camaeleon,Columbia,Tausend Nummern,hiphop-details-478731,https://www.offiziellecharts.de/hiphop-details-478731,/templates/gfktemplate/images/cover/478731_a.jpg,1
2021-05-31,2021-05-28,2021-06-03,5,,5,Ali471,Epic,Ali,hiphop-details-471491,https://www.offiziellecharts.de/hiphop-details-471491,/templates/gfktemplate/images/cover/471491_a.jpg,1
2021-05-31,2021-05-28,2021-06-03,6,4.0,2,Cro,Urban,Trip,hiphop-details-477219,https://www.offiziellecharts.de/hiphop-details-477219,/templates/gfktemplate/images/cover/477219_a.jpg,4
2021-05-31,2021-05-28,2021-06-03,7,,7,Milli Dance & U.N.O.,Audiolith,Fünf vor Fick,hiphop-details-478755,https://www.offiziellecharts.de/hiphop-details-478755,/templates/gfktemplate/images/cover/478755_a.jpg,1
2021-05-31,2021-05-28,2021-06-03,8,3.0,3,J. Cole,"Dreamville, Inc.",The Off-Season,hiphop-details-479165,https://www.offiziellecharts.de/hiphop-details-479165,/templates/gfktemplate/images/cover/479165_a.jpg,2
2021-05-31,2021-05-28,2021-06-03,9,,9,Symba,Columbia,Teamboys undso,hiphop-details-479513,https://www.offiziellecharts.de/hiphop-details-479513,/templates/gfktemplate/images/cover/479513_a.jpg,1
2021-05-31,2021-05-28,2021-06-03,10,6.0,1,Ufo361,Stay High,Stay High,hiphop-details-478442,https://www.offiziellecharts.de/hiphop-details-478442,/templates/gfktemplate/images/cover/478442_a.jpg,4
2021-05-31,2021-05-28,2021-06-03,11,8.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,47
2021-05-31,2021-05-28,2021-06-03,12,13.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,37
2021-05-31,2021-05-28,2021-06-03,13,12.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,35
2021-05-31,2021-05-28,2021-06-03,14,10.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,43
2021-05-31,2021-05-28,2021-06-03,15,7.0,3,Haftbefehl,Urban,Das schwarze Album,hiphop-details-476268,https://www.offiziellecharts.de/hiphop-details-476268,/templates/gfktemplate/images/cover/476268_a.jpg,4
2021-05-31,2021-05-28,2021-06-03,16,15.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,46
2021-05-31,2021-05-28,2021-06-03,17,9.0,1,Samra,Urban,Rohdiamant,hiphop-details-476798,https://www.offiziellecharts.de/hiphop-details-476798,/templates/gfktemplate/images/cover/476798_a.jpg,5
2021-05-31,2021-05-28,2021-06-03,18,14.0,5,Jamule,Life Is Pain,Sold,hiphop-details-474706,https://www.offiziellecharts.de/hiphop-details-474706,/templates/gfktemplate/images/cover/474706_a.jpg,4
2021-05-31,2021-05-28,2021-06-03,19,17.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,83
2021-05-31,2021-05-28,2021-06-03,20,,2,NF,Capitol,Clouds (The Mixtape),hiphop-details-475326,https://www.offiziellecharts.de/hiphop-details-475326,/templates/gfktemplate/images/cover/475326_a.jpg,3
2021-06-07,2021-06-04,2021-06-10,1,,1,K.I.Z,Universal Domestic Vertigo,Rap über Hass,hiphop-details-471546,https://www.offiziellecharts.de/hiphop-details-471546,/templates/gfktemplate/images/cover/471546_a.jpg,1
2021-06-07,2021-06-04,2021-06-10,2,1.0,1,Kontra K,BMG,Aus dem Licht in den Schatten zurück,hiphop-details-474931,https://www.offiziellecharts.de/hiphop-details-474931,/templates/gfktemplate/images/cover/474931_a.jpg,2
2021-06-07,2021-06-04,2021-06-10,3,2.0,2,Jan Delay,Universal Domestic Vertigo,"Earth, Wind & Feiern",hiphop-details-472625,https://www.offiziellecharts.de/hiphop-details-472625,/templates/gfktemplate/images/cover/472625_a.jpg,2
2021-06-07,2021-06-04,2021-06-10,4,3.0,1,187 Strassenbande,187 Strassenbande,Sampler 5,hiphop-details-478490,https://www.offiziellecharts.de/hiphop-details-478490,/templates/gfktemplate/images/cover/478490_a.jpg,3
2021-06-07,2021-06-04,2021-06-10,5,,5,Main Concept,Buback,3.0,hiphop-details-479002,https://www.offiziellecharts.de/hiphop-details-479002,/templates/gfktemplate/images/cover/479002_a.jpg,1
2021-06-07,2021-06-04,2021-06-10,6,6.0,2,Cro,Urban,Trip,hiphop-details-477219,https://www.offiziellecharts.de/hiphop-details-477219,/templates/gfktemplate/images/cover/477219_a.jpg,5
2021-06-07,2021-06-04,2021-06-10,7,11.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,48
2021-06-07,2021-06-04,2021-06-10,8,14.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,44
2021-06-07,2021-06-04,2021-06-10,9,,9,Juice WRLD,Juice WRLD Mixtape,Goodbye & Good Riddance,hiphop-details-361238,https://www.offiziellecharts.de/hiphop-details-361238,/templates/gfktemplate/images/cover/361238_a.jpg,8
2021-06-07,2021-06-04,2021-06-10,10,12.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,38
2021-06-07,2021-06-04,2021-06-10,11,10.0,1,Ufo361,Stay High,Stay High,hiphop-details-478442,https://www.offiziellecharts.de/hiphop-details-478442,/templates/gfktemplate/images/cover/478442_a.jpg,5
2021-06-07,2021-06-04,2021-06-10,12,16.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,47
2021-06-07,2021-06-04,2021-06-10,13,8.0,3,J. Cole,"Dreamville, Inc.",The Off-Season,hiphop-details-479165,https://www.offiziellecharts.de/hiphop-details-479165,/templates/gfktemplate/images/cover/479165_a.jpg,3
2021-06-07,2021-06-04,2021-06-10,14,19.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,84
2021-06-07,2021-06-04,2021-06-10,15,13.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,36
2021-06-07,2021-06-04,2021-06-10,16,15.0,3,Haftbefehl,Urban,Das schwarze Album,hiphop-details-476268,https://www.offiziellecharts.de/hiphop-details-476268,/templates/gfktemplate/images/cover/476268_a.jpg,5
2021-06-07,2021-06-04,2021-06-10,17,17.0,1,Samra,Urban,Rohdiamant,hiphop-details-476798,https://www.offiziellecharts.de/hiphop-details-476798,/templates/gfktemplate/images/cover/476798_a.jpg,6
2021-06-07,2021-06-04,2021-06-10,18,18.0,5,Jamule,Life Is Pain,Sold,hiphop-details-474706,https://www.offiziellecharts.de/hiphop-details-474706,/templates/gfktemplate/images/cover/474706_a.jpg,5
2021-06-07,2021-06-04,2021-06-10,19,,19,Sylabil Spill,Walk This Way Records,Okapi,hiphop-details-474707,https://www.offiziellecharts.de/hiphop-details-474707,/templates/gfktemplate/images/cover/474707_a.jpg,1
2021-06-07,2021-06-04,2021-06-10,20,,11,King Geedorah,Big Dada,Take Me To Your Leader,hiphop-details-315145,https://www.offiziellecharts.de/hiphop-details-315145,/templates/gfktemplate/images/cover/315145_a.jpg,2
2021-06-14,2021-06-11,2021-06-17,1,1.0,1,K.I.Z,Universal Domestic Vertigo,Rap über Hass,hiphop-details-471546,https://www.offiziellecharts.de/hiphop-details-471546,/templates/gfktemplate/images/cover/471546_a.jpg,2
2021-06-14,2021-06-11,2021-06-17,2,3.0,2,Jan Delay,Universal Domestic Vertigo,"Earth, Wind & Feiern",hiphop-details-472625,https://www.offiziellecharts.de/hiphop-details-472625,/templates/gfktemplate/images/cover/472625_a.jpg,3
2021-06-14,2021-06-11,2021-06-17,3,2.0,1,Kontra K,BMG,Aus dem Licht in den Schatten zurück,hiphop-details-474931,https://www.offiziellecharts.de/hiphop-details-474931,/templates/gfktemplate/images/cover/474931_a.jpg,3
2021-06-14,2021-06-11,2021-06-17,4,4.0,1,187 Strassenbande,187 Strassenbande,Sampler 5,hiphop-details-478490,https://www.offiziellecharts.de/hiphop-details-478490,/templates/gfktemplate/images/cover/478490_a.jpg,4
2021-06-14,2021-06-11,2021-06-17,5,,5,Tomorrow x Together,Universal,The Chaos Chapter : Freeze,hiphop-details-479689,https://www.offiziellecharts.de/hiphop-details-479689,/templates/gfktemplate/images/cover/479689_a.jpg,1
2021-06-14,2021-06-11,2021-06-17,6,6.0,2,Cro,Urban,Trip,hiphop-details-477219,https://www.offiziellecharts.de/hiphop-details-477219,/templates/gfktemplate/images/cover/477219_a.jpg,6
2021-06-14,2021-06-11,2021-06-17,7,7.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,49
2021-06-14,2021-06-11,2021-06-17,8,8.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,45
2021-06-14,2021-06-11,2021-06-17,9,10.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,39
2021-06-14,2021-06-11,2021-06-17,10,,10,Lil Baby & Lil Durk,Motown,The Voice Of The Heroes,hiphop-details-480310,https://www.offiziellecharts.de/hiphop-details-480310,/templates/gfktemplate/images/cover/480310_a.jpg,1
2021-06-14,2021-06-11,2021-06-17,11,,11,Cro,BMG,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,24
2021-06-14,2021-06-11,2021-06-17,12,12.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,48
2021-06-14,2021-06-11,2021-06-17,13,9.0,9,Juice WRLD,Juice WRLD Mixtape,Goodbye & Good Riddance,hiphop-details-361238,https://www.offiziellecharts.de/hiphop-details-361238,/templates/gfktemplate/images/cover/361238_a.jpg,9
2021-06-14,2021-06-11,2021-06-17,14,14.0,1,Apache 207,Four Music / TwoSides,Platte,hiphop-details-392697,https://www.offiziellecharts.de/hiphop-details-392697,/templates/gfktemplate/images/cover/392697_a.jpg,85
2021-06-14,2021-06-11,2021-06-17,15,11.0,1,Ufo361,Stay High,Stay High,hiphop-details-478442,https://www.offiziellecharts.de/hiphop-details-478442,/templates/gfktemplate/images/cover/478442_a.jpg,6
2021-06-14,2021-06-11,2021-06-17,16,,16,Tiavo,Outta This World,Geister die ich rief,hiphop-details-480433,https://www.offiziellecharts.de/hiphop-details-480433,/templates/gfktemplate/images/cover/480433_a.jpg,1
2021-06-14,2021-06-11,2021-06-17,17,15.0,1,Kontra K,BMG,Vollmond,hiphop-details-414521,https://www.offiziellecharts.de/hiphop-details-414521,/templates/gfktemplate/images/cover/414521_a.jpg,37
2021-06-14,2021-06-11,2021-06-17,18,17.0,1,Samra,Urban,Rohdiamant,hiphop-details-476798,https://www.offiziellecharts.de/hiphop-details-476798,/templates/gfktemplate/images/cover/476798_a.jpg,7
2021-06-14,2021-06-11,2021-06-17,19,,10,XXXTentacion,Caroline Records,?,hiphop-details-355009,https://www.offiziellecharts.de/hiphop-details-355009,/templates/gfktemplate/images/cover/355009_a.jpg,39
2021-06-14,2021-06-11,2021-06-17,20,,1,Travis Scott,Epic,Astroworld,hiphop-details-365635,https://www.offiziellecharts.de/hiphop-details-365635,/templates/gfktemplate/images/cover/365635_a.jpg,48
2021-06-21,2021-06-18,2021-06-24,1,,1,Azet,KMN Gang,Neue Welt,hiphop-details-480009,https://www.offiziellecharts.de/hiphop-details-480009,/templates/gfktemplate/images/cover/480009_a.jpg,1
2021-06-21,2021-06-18,2021-06-24,2,,2,Crystal F,Ruffiction Prod.,Das Leben danach,hiphop-details-480853,https://www.offiziellecharts.de/hiphop-details-480853,/templates/gfktemplate/images/cover/480853_a.jpg,1
2021-06-21,2021-06-18,2021-06-24,3,,3,Maeckes,Universal Domestic Vertigo,Pool,hiphop-details-476722,https://www.offiziellecharts.de/hiphop-details-476722,/templates/gfktemplate/images/cover/476722_a.jpg,1
2021-06-21,2021-06-18,2021-06-24,4,1.0,1,K.I.Z,Universal Domestic Vertigo,Rap über Hass,hiphop-details-471546,https://www.offiziellecharts.de/hiphop-details-471546,/templates/gfktemplate/images/cover/471546_a.jpg,3
2021-06-21,2021-06-18,2021-06-24,5,,5,Migos,Motown,Culture III,hiphop-details-480674,https://www.offiziellecharts.de/hiphop-details-480674,/templates/gfktemplate/images/cover/480674_a.jpg,1
2021-06-21,2021-06-18,2021-06-24,6,2.0,2,Jan Delay,Universal Domestic Vertigo,"Earth, Wind & Feiern",hiphop-details-472625,https://www.offiziellecharts.de/hiphop-details-472625,/templates/gfktemplate/images/cover/472625_a.jpg,4
2021-06-21,2021-06-18,2021-06-24,7,4.0,1,187 Strassenbande,187 Strassenbande,Sampler 5,hiphop-details-478490,https://www.offiziellecharts.de/hiphop-details-478490,/templates/gfktemplate/images/cover/478490_a.jpg,5
2021-06-21,2021-06-18,2021-06-24,8,3.0,1,Kontra K,BMG,Aus dem Licht in den Schatten zurück,hiphop-details-474931,https://www.offiziellecharts.de/hiphop-details-474931,/templates/gfktemplate/images/cover/474931_a.jpg,4
2021-06-21,2021-06-18,2021-06-24,9,,9,Polo G,Columbia,Hall Of Fame,hiphop-details-480405,https://www.offiziellecharts.de/hiphop-details-480405,/templates/gfktemplate/images/cover/480405_a.jpg,1
2021-06-21,2021-06-18,2021-06-24,10,5.0,5,Tomorrow x Together,Universal,The Chaos Chapter : Freeze,hiphop-details-479689,https://www.offiziellecharts.de/hiphop-details-479689,/templates/gfktemplate/images/cover/479689_a.jpg,2
2021-06-21,2021-06-18,2021-06-24,11,,11,Doom,Rhymesayers,Mm...Food,hiphop-details-2000205,https://www.offiziellecharts.de/hiphop-details-2000205,/templates/gfktemplate/images/cover/2000205_a.jpg,1
2021-06-21,2021-06-18,2021-06-24,12,6.0,2,Cro,Urban,Trip,hiphop-details-477219,https://www.offiziellecharts.de/hiphop-details-477219,/templates/gfktemplate/images/cover/477219_a.jpg,7
2021-06-21,2021-06-18,2021-06-24,13,7.0,1,Pop Smoke,Republic Records,Shoot For The Stars Aim For The Moon,hiphop-details-422882,https://www.offiziellecharts.de/hiphop-details-422882,/templates/gfktemplate/images/cover/422882_a.jpg,50
2021-06-21,2021-06-18,2021-06-24,14,,14,Ra'is,Groove Attack TraX,Traum,hiphop-details-480527,https://www.offiziellecharts.de/hiphop-details-480527,/templates/gfktemplate/images/cover/480527_a.jpg,1
2021-06-21,2021-06-18,2021-06-24,15,8.0,1,Apache 207,Four Music / TwoSides,Treppenhaus,hiphop-details-423102,https://www.offiziellecharts.de/hiphop-details-423102,/templates/gfktemplate/images/cover/423102_a.jpg,46
2021-06-21,2021-06-18,2021-06-24,16,11.0,11,Cro,BMG,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,25
2021-06-21,2021-06-18,2021-06-24,17,9.0,1,Bonez MC,Universal Domestic Vertigo,Hollywood,hiphop-details-432249,https://www.offiziellecharts.de/hiphop-details-432249,/templates/gfktemplate/images/cover/432249_a.jpg,40
2021-06-21,2021-06-18,2021-06-24,18,12.0,1,Juice WRLD,Interscope,Legends Never Die,hiphop-details-423182,https://www.offiziellecharts.de/hiphop-details-423182,/templates/gfktemplate/images/cover/423182_a.jpg,49
